,inode,id,datetime,computer_name,source_name,filename_type,filename_security,filename_application,filename_system,filename_rdp,filename_powershell,filename_other,recovered,user_sid,execution_process_id,channel,event_id,audit_account_logon,audit_account_management,audit_detailed_tracking,audit_logon_logoff,audit_ds_access,audit_object_access,audit_policy_change,audit_privilege_usage,audit_system,task,keywords,keywords_audit_failure,keywords_audit_success,keywords_correlation_hint,keywords_event_log_classic,keywords_sqm,keywords_wdi_context,keywords_wdi_diagnostic,timestamp,epochtime,hour,minute
1433028,59018,27b6b529-203d-4114-a583-e9733a365768,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433029,59018,c3135321-8889-4384-b6ce-ded0a363642a,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433030,59018,2d3bfc5c-1361-49cc-b654-8944d02f7dd6,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433031,59018,4778386b-d58c-45d5-a923-03feb4b92522,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433032,59018,a3fd7e96-b3d9-4d3d-af52-5a4b9e7cbc47,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433033,59018,e827f3b5-8d80-4f45-9cda-caa0a176b85c,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433034,59018,939671ee-ce32-42c8-ac64-d655b2f57636,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433035,59018,9cd53dd2-4a0b-4d0c-8b49-d9737a05aa3b,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433036,59018,539a4c85-8398-45da-a089-9b375117b0ca,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433037,59018,76d6a114-d164-4ebe-b86f-7dfd81284f83,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433038,59018,43258ebe-33da-4be5-a3b9-a7020c1d32e5,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433039,59018,d95ad87f-f403-4806-badf-051cab1001f3,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433040,59018,9cd49905-3d2e-4e60-8722-758b186bde5b,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433041,59018,f48a0d12-0276-4b0b-a0cb-431f0e818e4d,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433042,59018,3a8b602b-6124-440a-bd6e-2e2f3e4e252a,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433043,59018,444337aa-caa6-48e5-babe-08ac7dde2271,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433044,59018,72340397-7e4d-4649-8e24-041cfc56db57,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433045,59018,ad34d9dc-0cad-4a22-b42e-eb93a2673e53,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433046,59018,943f4367-ee65-42dd-8453-7bcb76a12aa0,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433047,59018,fe4af883-d626-4f8c-bc05-8a958a807062,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433048,59018,127d66cc-16be-49b7-80ad-218516b64ef1,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433049,59018,6f5a376a-365c-4745-b975-5969c1719bb3,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433050,59018,30c7d20b-96e4-46c7-8674-4efc5c1bbe65,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433051,59018,3cc421f6-c214-48a6-b262-232533dc7f2b,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433052,59018,e2d61859-beef-410c-bedb-6da4e445248e,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433053,59018,6f439e09-67c3-46dd-8051-4916f6967f9a,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433054,59018,d2bceb71-ebc0-4ef0-9e09-8645e15f5de5,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433055,59018,1dc0a3cd-8f9a-4303-b414-942b3b39b6fb,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433056,59018,29e67e93-d870-4ca8-a1f6-cd7320e84aef,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433057,59018,5b09f2fd-4ccf-4e0b-b4a1-8ce2404c32d0,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433058,59018,f6b6a71a-e8e2-495b-8d8e-d37c01c94fb3,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433059,59018,abfdfc77-9fe2-4baf-867d-008244e4c33d,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433060,59018,6486905a-4861-4058-86f0-9e4779ff18ba,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433061,59018,72b6d571-d18b-4f38-b8d9-cc8bfba54e9f,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433062,59018,fd378919-b5e9-44e9-8260-e63b7095a77e,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433063,59018,d530bc77-f481-40c4-98ab-dd17facb8e6b,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433064,59018,3c4bbdd4-9b85-4656-9d35-adfbd8ef8dde,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433065,59018,320fdadf-d595-424a-a212-699d298bf96d,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433066,59018,9aa02ac3-48f3-4142-b7a7-77f06a034a60,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433067,59018,d438dcd5-45c1-4779-aede-5fc5a7e1624f,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433068,59018,3e90f0a3-2a6f-40b0-bc7f-2c7ed035fe5c,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433069,59018,030d0012-5c9a-4c34-8231-1a842cc01c15,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433070,59018,48e3b873-ed64-4420-947a-aaab883e5f91,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433071,59018,414f7d15-b57e-4845-b7d3-c25252072ed4,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433072,59018,74fcd540-21d4-4282-8ad1-cbba4f6aff2e,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433073,59018,e9401938-a895-408b-98b1-f0d3ff888f73,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433074,59018,50b1faaa-3a40-41f4-ac9c-b7432e8e9913,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433075,59018,7a03d27d-9328-4e5d-b43c-aa9d44d0ef34,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433076,59018,71d67603-42f9-476b-a1dd-77902f0a44f4,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433077,59018,adec4836-c36d-45b6-acb9-42de1ee7898e,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433078,59018,3c474b4b-f244-45eb-bb66-99392fd1bd86,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,8206,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433079,59018,56fc1219-fb04-420b-bc40-18459567305b,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433080,59018,e42fa1a5-4a6e-425f-8b44-1f1baf31b1f9,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433081,59018,f21438c7-22b8-4fc4-bc69-35cc83e4517c,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433082,59018,99dd45ae-c4b4-4081-91f2-2a215da5143b,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433083,59018,fde5038f-6550-41a7-a77d-e54bad42c013,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433084,59018,cd015063-c640-4dc2-bbe9-e84f24ab765d,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433085,59018,fae6fa10-f0b1-4be7-89e1-76dd34fe0aa6,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433086,59018,6ffa19c0-88ae-47ec-9dd9-119451ad504d,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433087,59018,313e8c58-e248-4c07-b99e-74c653ea8b8b,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433088,59018,aa5e7ab1-5905-4f22-b874-8d18fa496805,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433089,59018,c26b532c-4dd7-44e7-b636-1953bf5a89ef,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433090,59018,7fa15c56-231c-46a2-83de-4ca0c29fc56a,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433091,59018,852123be-0d9a-4ff6-857a-549fb6e50681,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433092,59018,1ef1348b-d5e4-4140-bb1b-2e43d2d6db8b,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433093,59018,cc2aa174-1723-48f8-82ad-c7241c6c281a,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433094,59018,391accce-0958-436a-85b8-219f40b9a397,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433095,59018,63ff555b-9091-4cf5-bac8-739f6958b077,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433096,59018,5aa86175-8d3a-438f-b6f6-a05d3f35bd5b,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433097,59018,c2c38654-68bc-44e0-ab58-12588426b07a,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1066,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433098,59018,20688637-524a-4658-847b-770fb09a99fa,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433099,59018,48c8d708-113d-49f7-a973-afa3c4e4a5bc,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433100,59018,eaf1a637-6c60-41a1-b90f-05620d29b630,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433101,59018,6a04d5b5-c311-48a4-acd3-b0703573be00,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433102,59018,ec54f806-ae47-45e7-b4e3-370e13dcf722,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433103,59018,5b924d80-c17f-427a-8d1d-e1abc7988e5a,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433104,59018,e81e54dc-eb12-4bb7-af38-f05569ae59e7,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433105,59018,995ef3bf-cebd-4cea-acf7-18b072788cb0,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433106,59018,edea2e61-1202-4911-8b5f-770cb984426d,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433107,59018,d9efe6a6-b9b5-4ae2-b35a-1d661634422f,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433108,59018,88467a46-4a5e-4cea-95be-7386e77dd006,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433109,59018,7e009e38-905c-4ec7-bed6-70b2427e1c0b,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433110,59018,7f0d6a0f-7d85-49dc-ac88-16d06827a2d7,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433111,59018,152cfcf6-eb9c-4648-ba58-6df63f24b6fc,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
1433112,59018,6474af98-b8ae-4451-9b5e-fa7c8bd2ec16,2015-03-22 15:04:13,informant-PC, Office Software Protection Platform Service ,Application,0,1,0,0,0,0,0,None,None,Application,1004,0,0,0,0,0,0,0,0,0,0,0x0080000000000000,0,0,0,0,0,0,0,2015-03-22 15:04:13,1427036653.0,15,4
